Font,Color Combination,Lens,Distance to Screen,Screen Brightness,Horizontal Angle,Vertical Angle,Exposure Time,Size,Unprocessed Accuracy,Processed Accuracy
2,2,daheng_25mm,200,0,45,45,100,Big,0.0,0.0
2,2,daheng_25mm,200,0,45,45,100,Medium,0.0,0.0
2,2,daheng_25mm,200,0,45,45,100,Small,0.0,0.0
2,3,daheng_25mm,200,0,45,45,100,Big,0.0,0.0
2,3,daheng_25mm,200,0,45,45,100,Medium,0.0,0.0
2,3,daheng_25mm,200,0,45,45,100,Small,0.0,0.0
4,0,daheng_25mm,200,0,45,45,100,Big,0.0,0.0
4,0,daheng_25mm,200,0,45,45,100,Medium,0.0,0.0
4,0,daheng_25mm,200,0,45,45,100,Small,0.0,0.0
4,1,daheng_25mm,200,0,45,45,100,Big,0.0,0.0
4,1,daheng_25mm,200,0,45,45,100,Medium,0.0,0.0
4,1,daheng_25mm,200,0,45,45,100,Small,0.0,0.0
4,2,daheng_25mm,200,0,45,45,100,Big,0.0,0.0
4,2,daheng_25mm,200,0,45,45,100,Medium,0.0,0.0
4,2,daheng_25mm,200,0,45,45,100,Small,0.0,0.0
4,3,daheng_25mm,200,0,45,45,100,Big,0.0,0.0
4,3,daheng_25mm,200,0,45,45,100,Medium,0.0,0.0
4,3,daheng_25mm,200,0,45,45,100,Small,0.0,0.0
0,0,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
0,0,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
0,0,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
0,1,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
0,1,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
0,1,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
0,2,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
0,2,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
0,2,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
0,3,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
0,3,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
0,3,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
1,0,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
1,0,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
1,0,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
1,1,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
1,1,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
1,1,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
1,2,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
1,2,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
1,2,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
1,3,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
1,3,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
1,3,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
2,0,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
2,0,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
2,0,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
2,1,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
2,1,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
2,1,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
2,2,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
2,2,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
2,2,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
2,3,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
2,3,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
2,3,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
4,0,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
4,0,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
4,0,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
4,1,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
4,1,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
4,1,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
4,2,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
4,2,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
4,2,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
4,3,daheng_25mm,250,50,60,45,100,Big,0.0,0.0
4,3,daheng_25mm,250,50,60,45,100,Medium,0.0,0.0
4,3,daheng_25mm,250,50,60,45,100,Small,0.0,0.0
0,0,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
0,0,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
0,0,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
0,1,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
0,1,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
0,1,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
0,2,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
0,2,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
0,2,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
0,3,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
0,3,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
0,3,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
1,0,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
1,0,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
1,0,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
1,1,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
1,1,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
1,1,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
1,2,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
1,2,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
1,2,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
1,3,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
1,3,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
1,3,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
2,0,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
2,0,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
2,0,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
2,1,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
2,1,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
2,1,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
2,2,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
2,2,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
2,2,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
2,3,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
2,3,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
2,3,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
4,0,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
4,0,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
4,0,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
4,1,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
4,1,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
4,1,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
4,2,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
4,2,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
4,2,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
4,3,daheng_6mm,50,0,45,45,100,Big,0.0,0.0
4,3,daheng_6mm,50,0,45,45,100,Medium,0.0,0.0
4,3,daheng_6mm,50,0,45,45,100,Small,0.0,0.0
0,0,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
0,0,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
0,0,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
0,1,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
0,1,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
0,1,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
0,2,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
0,2,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
0,2,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
0,3,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
0,3,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
0,3,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
1,0,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
1,0,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
1,0,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
1,1,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
1,1,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
1,1,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
1,2,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
1,2,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
1,2,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
1,3,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
1,3,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
1,3,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
2,0,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
2,0,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
2,0,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
2,1,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
2,1,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
2,1,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
2,2,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
2,2,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
2,2,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
2,3,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
2,3,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
2,3,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
4,0,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
4,0,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
4,0,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
4,1,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
4,1,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
4,1,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
4,2,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
4,2,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
4,2,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
4,3,daheng_25mm,150,0,60,45,100,Big,0.0,0.0
4,3,daheng_25mm,150,0,60,45,100,Medium,0.0,0.0
4,3,daheng_25mm,150,0,60,45,100,Small,0.0,0.0
0,0,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
0,0,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
0,0,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
0,1,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
0,1,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
0,1,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
0,2,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
0,2,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
0,2,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
0,3,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
0,3,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
0,3,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
1,0,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
1,0,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
1,0,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
1,1,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
1,1,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
1,1,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
1,2,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
1,2,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
1,2,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
1,3,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
1,3,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
1,3,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
2,0,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
2,0,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
2,0,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
2,1,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
2,1,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
2,1,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
2,2,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
2,2,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
2,2,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
2,3,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
2,3,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
2,3,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
4,0,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
4,0,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
4,0,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
4,1,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
4,1,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
4,1,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
4,2,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
4,2,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
4,2,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
4,3,daheng_12mm,150,0,45,60,100,Big,0.0,0.0
4,3,daheng_12mm,150,0,45,60,100,Medium,0.0,0.0
4,3,daheng_12mm,150,0,45,60,100,Small,0.0,0.0
0,0,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
0,0,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
0,0,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
0,1,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
0,1,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
0,1,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
0,2,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
0,2,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
0,2,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
0,3,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
0,3,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
0,3,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
1,0,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
1,0,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
1,0,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
1,1,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
1,1,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
1,1,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
1,2,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
1,2,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
1,2,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
1,3,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
1,3,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
1,3,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
2,0,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
2,0,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
2,0,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
2,1,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
2,1,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
2,1,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
2,2,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
2,2,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
2,2,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
2,3,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
2,3,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
2,3,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
4,0,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
4,0,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
4,0,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
4,1,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
4,1,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
4,1,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
4,2,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
4,2,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
4,2,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
4,3,daheng_25mm,250,100,60,0,100,Big,0.0,0.0
4,3,daheng_25mm,250,100,60,0,100,Medium,0.0,0.0
4,3,daheng_25mm,250,100,60,0,100,Small,0.0,0.0
0,0,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
0,0,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
0,0,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
0,1,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
0,1,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
0,1,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
0,2,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
0,2,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
0,2,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
0,3,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
0,3,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
0,3,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
1,0,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
1,0,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
1,0,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
1,1,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
1,1,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
1,1,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
1,2,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
1,2,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
1,2,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
1,3,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
1,3,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
1,3,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
2,0,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
2,0,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
2,0,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
2,1,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
2,1,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
2,1,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
2,2,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
2,2,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
2,2,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
2,3,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
2,3,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
2,3,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
4,0,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
4,0,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
4,0,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
4,1,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
4,1,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
4,1,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
4,2,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
4,2,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
4,2,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
4,3,daheng_12mm,75,100,45,60,100,Big,0.0,0.0
4,3,daheng_12mm,75,100,45,60,100,Medium,0.0,0.0
4,3,daheng_12mm,75,100,45,60,100,Small,0.0,0.0
0,0,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
0,0,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
0,0,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
0,1,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
0,1,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
0,1,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
0,2,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
0,2,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
0,2,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
0,3,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
0,3,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
0,3,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
1,0,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
1,0,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
1,0,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
1,1,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
1,1,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
1,1,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
1,2,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
1,2,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
1,2,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
1,3,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
1,3,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
1,3,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
2,0,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
2,0,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
2,0,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
2,1,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
2,1,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
2,1,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
2,2,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
2,2,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
2,2,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
2,3,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
2,3,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
2,3,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
4,0,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
4,0,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
4,0,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
4,1,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
4,1,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
4,1,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
4,2,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
4,2,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
4,2,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
4,3,daheng_12mm,75,50,60,45,100,Big,0.0,0.0
4,3,daheng_12mm,75,50,60,45,100,Medium,0.0,0.0
4,3,daheng_12mm,75,50,60,45,100,Small,0.0,0.0
0,0,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
0,0,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
0,0,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
0,1,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
0,1,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
0,1,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
0,2,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
0,2,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
0,2,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
0,3,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
0,3,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
0,3,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
1,0,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
1,0,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
1,0,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
1,1,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
1,1,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
1,1,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
1,2,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
1,2,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
1,2,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
1,3,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
1,3,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
1,3,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
2,0,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
2,0,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
2,0,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
2,1,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
2,1,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
2,1,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
2,2,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
2,2,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
2,2,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
2,3,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
2,3,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
2,3,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
4,0,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
4,0,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
4,0,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
4,1,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
4,1,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
4,1,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
4,2,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
4,2,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
4,2,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
4,3,daheng_25mm,250,0,60,60,100,Big,0.0,0.0
4,3,daheng_25mm,250,0,60,60,100,Medium,0.0,0.0
4,3,daheng_25mm,250,0,60,60,100,Small,0.0,0.0
0,0,daheng_12mm,150,0,60,60,100,Big,0.0,0.0
0,0,daheng_12mm,150,0,60,60,100,Medium,0.0,0.0
0,0,daheng_12mm,150,0,60,60,100,Small,0.0,0.0
0,1,daheng_12mm,150,0,60,60,100,Big,0.0,0.0
0,1,daheng_12mm,150,0,60,60,100,Medium,0.0,0.0
0,1,daheng_12mm,150,0,60,60,100,Small,0.0,0.0
0,2,daheng_12mm,150,0,60,60,100,Big,0.0,0.0
0,2,daheng_12mm,150,0,60,60,100,Medium,0.0,0.0
0,2,daheng_12mm,150,0,60,60,100,Small,0.0,0.0
0,3,daheng_12mm,150,0,60,60,100,Big,0.0,0.0
0,3,daheng_12mm,150,0,60,60,100,Medium,0.0,0.0
0,3,daheng_12mm,150,0,60,60,100,Small,0.0,0.0
1,0,daheng_12mm,150,0,60,60,100,Big,0.0,0.0
1,0,daheng_12mm,150,0,60,60,100,Medium,0.0,0.0
1,0,daheng_12mm,150,0,60,60,100,Small,0.0,0.0
